,Manufacturer,Model,Engine size,Fuel type,Year of manufacture,Mileage,Price
35887,vw,polo,2.0,petrol,1994.0,103370.0,3140.0
35888,bmw,m5,4.0,petrol,1998.0,47073.0,23885.0
35889,ford,focus,1.4,petrol,0.0,32887.0,13177.0
35890,toyota,yaris,1.0,hybrid,2012.0,71346.0,12508.0
35891,vw,passat,1.6,diesel,2008.0,121961.0,9638.0
35892,vw,passat,1.6,diesel,2018.0,42213.0,32607.0
35893,bmw,x3,2.0,petrol,2008.0,0.0,16898.0
35894,vw,passat,2.0,diesel,2007.0,84877.0,13251.0
35895,toyota,yaris,1.0,hybrid,1997.0,173685.0,2095.0
35896,toyota,yaris,1.0,hybrid,2012.0,37727.0,0.0
35897,ford,mondeo,1.8,diesel,2020.0,18374.0,42901.0
35898,toyota,desconocido,2.4,petrol,2018.0,23498.0,49426.0
35899,desconocido,rav4,2.4,hybrid,2007.0,66597.0,0.0
35900,toyota,yaris,1.2,hybrid,1999.0,101390.0,4663.0
35901,toyota,rav4,2.2,hybrid,1993.0,295669.0,1200.0
35902,ford,fiesta,1.2,petrol,1987.0,210690.0,0.0
35903,ford,mondeo,1.4,hybrid,1987.0,320424.0,411.0
35904,vw,polo,1.6,petrol,1987.0,211905.0,720.0
35905,vw,passat,2.0,diesel,2012.0,90257.0,17804.0
35906,bmw,x3,3.0,petrol,2002.0,153771.0,7235.0
35907,toyota,prius,1.4,hybrid,1985.0,268020.0,620.0
35908,ford,focus,0.0,petrol,2015.0,53204.0,21229.0
35909,desconocido,desconocido,1.2,petrol,1997.0,126117.0,2966.0
35910,vw,desconocido,1.8,diesel,0.0,78012.0,19668.0
35911,vw,polo,0.0,petrol,1991.0,147146.0,1530.0
35912,vw,golf,2.0,petrol,2010.0,91953.0,11764.0
35913,ford,focus,2.0,desconocido,1990.0,236158.0,1171.0
35914,ford,focus,1.0,petrol,1989.0,274453.0,517.0
35915,vw,polo,2.0,diesel,2005.0,131920.0,5519.0
35916,porsche,desconocido,2.0,petrol,1996.0,195841.0,3188.0
35917,desconocido,718 cayman,4.0,petrol,2016.0,35709.0,56952.0
35918,ford,fiesta,1.2,petrol,2000.0,229923.0,1228.0
35919,bmw,x3,3.0,diesel,1988.0,0.0,2851.0
35920,bmw,m5,5.0,petrol,1988.0,256740.0,2541.0
35921,bmw,z4,3.0,petrol,2003.0,134128.0,8633.0
35922,toyota,prius,1.0,hybrid,2017.0,20148.0,31043.0
35923,ford,mondeo,1.8,hybrid,2014.0,62231.0,0.0
35924,ford,mondeo,2.0,diesel,2001.0,81293.0,8620.0
35925,ford,fiesta,1.2,desconocido,2020.0,11895.0,24042.0
35926,vw,golf,1.4,hybrid,2002.0,69554.0,8089.0
35927,ford,fiesta,1.4,petrol,1996.0,186172.0,1499.0
35928,vw,polo,1.0,petrol,0.0,194416.0,867.0
35929,toyota,rav4,2.2,hybrid,1996.0,183090.0,4098.0
35930,toyota,rav4,2.2,desconocido,1991.0,146379.0,0.0
35931,bmw,x3,3.0,diesel,2009.0,0.0,22317.0
35932,ford,fiesta,1.4,petrol,1995.0,72241.0,3408.0
35933,desconocido,x3,2.4,diesel,1989.0,301887.0,752.0
35934,bmw,z4,2.4,petrol,2015.0,36603.0,33947.0
35935,toyota,rav4,2.2,hybrid,2012.0,74105.0,27827.0
35936,vw,passat,1.6,petrol,2012.0,0.0,19566.0
35937,vw,passat,1.4,diesel,1992.0,135110.0,2799.0
35938,ford,focus,1.8,diesel,2019.0,31176.0,37694.0
35939,vw,passat,1.6,petrol,1992.0,202734.0,1612.0
35940,vw,golf,1.8,petrol,2002.0,158069.0,3920.0
35941,desconocido,passat,1.8,diesel,2017.0,45349.0,31744.0
35942,vw,passat,2.0,desconocido,1996.0,69012.0,7093.0
35943,ford,fiesta,1.4,petrol,2008.0,70504.0,0.0
35944,vw,polo,1.4,petrol,1993.0,190642.0,1212.0
35945,bmw,m5,5.0,petrol,2009.0,95857.0,40084.0
35946,bmw,x3,2.4,diesel,2007.0,73638.0,17361.0
35947,bmw,x3,2.4,diesel,1995.0,0.0,9713.0
35948,ford,mondeo,1.4,diesel,2002.0,162216.0,4137.0
35949,bmw,z4,2.2,petrol,2006.0,164477.0,7048.0
35950,ford,focus,1.0,petrol,2014.0,5233.0,22086.0
35951,ford,focus,2.0,petrol,2008.0,102333.0,11368.0
35952,porsche,cayenne,3.5,petrol,2013.0,72699.0,40879.0
35953,vw,polo,1.6,petrol,2016.0,53369.0,17153.0
35954,toyota,yaris,1.0,petrol,1999.0,164468.0,2156.0
35955,ford,fiesta,1.2,petrol,2008.0,73356.0,7451.0
35956,vw,passat,2.0,diesel,1986.0,228317.0,0.0
35957,ford,mondeo,1.4,diesel,2009.0,91293.0,11458.0
35958,vw,golf,2.0,petrol,1999.0,0.0,3071.0
35959,toyota,yaris,1.4,petrol,2005.0,136803.0,4773.0
35960,ford,mondeo,2.0,diesel,1998.0,133024.0,4803.0
35961,ford,fiesta,1.4,petrol,2001.0,100553.0,4167.0
35962,vw,golf,1.4,petrol,2017.0,32501.0,23096.0
35963,vw,passat,1.8,petrol,2001.0,111802.0,6597.0
35964,bmw,z4,2.2,petrol,2003.0,140796.0,7009.0
35965,bmw,z4,2.0,petrol,1996.0,179875.0,3028.0
35966,bmw,z4,0.0,petrol,1991.0,164099.0,2716.0
35967,ford,fiesta,1.0,petrol,2010.0,0.0,0.0
35968,ford,mondeo,2.0,petrol,0.0,28893.0,31104.0
35969,vw,passat,2.0,petrol,1993.0,111481.0,4089.0
35970,bmw,z4,2.2,petrol,2000.0,89098.0,8494.0
35971,porsche,911,2.2,petrol,2005.0,94341.0,24357.0
35972,bmw,z4,3.0,petrol,2013.0,9466.0,38639.0
35973,ford,focus,0.0,petrol,1990.0,311478.0,550.0
35974,vw,polo,1.4,diesel,2002.0,76858.0,0.0
35975,ford,mondeo,1.8,diesel,2007.0,109577.0,9947.0
35976,vw,golf,1.8,petrol,2018.0,23609.0,29448.0
35977,porsche,718 cayman,4.0,petrol,1992.0,256317.0,1998.0
35978,toyota,prius,1.0,hybrid,2012.0,82894.0,15027.0
35979,vw,golf,1.4,hybrid,2014.0,81091.0,16645.0
35980,toyota,yaris,1.0,petrol,2010.0,71344.0,9123.0
35981,ford,fiesta,1.4,petrol,2002.0,96786.0,4578.0
35982,toyota,yaris,1.0,petrol,2010.0,75871.0,8848.0
35983,bmw,z4,2.4,petrol,2015.0,34898.0,34290.0
35984,bmw,z4,2.4,desconocido,1997.0,44919.0,9726.0
35985,porsche,911,3.5,petrol,0.0,187015.0,7516.0
35986,vw,polo,2.0,petrol,2015.0,54405.0,17823.0
35987,toyota,rav4,2.0,hybrid,2019.0,5962.0,63588.0
35988,ford,mondeo,1.8,hybrid,2007.0,87505.0,13349.0
35989,toyota,rav4,2.0,hybrid,1995.0,136025.0,5404.0
35990,vw,desconocido,1.4,petrol,2006.0,103401.0,8645.0
35991,toyota,prius,1.8,hybrid,2004.0,125860.0,8610.0
35992,ford,fiesta,1.0,petrol,0.0,27505.0,15429.0
35993,ford,mondeo,1.8,diesel,2008.0,60625.0,14978.0
35994,vw,polo,1.4,desconocido,1998.0,65157.0,0.0
35995,vw,golf,1.8,diesel,0.0,143435.0,2382.0
35996,vw,golf,1.4,petrol,2006.0,42680.0,10443.0
35997,ford,fiesta,1.4,petrol,2013.0,84066.0,10436.0
35998,ford,desconocido,1.2,petrol,1991.0,37718.0,3008.0
35999,bmw,x3,3.0,desconocido,2002.0,85262.0,12838.0
36000,vw,golf,1.4,diesel,1990.0,283798.0,528.0
36001,vw,polo,1.0,petrol,2015.0,66829.0,11629.0
36002,toyota,rav4,2.4,hybrid,2001.0,89738.0,12524.0
36003,ford,focus,1.6,petrol,1988.0,176463.0,1482.0
36004,ford,mondeo,2.0,diesel,2020.0,16104.0,45782.0
36005,ford,desconocido,1.2,hybrid,1991.0,301989.0,412.0
36006,porsche,911,0.0,petrol,2017.0,33115.0,101985.0
36007,vw,passat,1.6,diesel,2010.0,107977.0,12247.0
36008,vw,passat,1.6,diesel,1997.0,307794.0,893.0
36009,ford,focus,1.0,diesel,1988.0,136953.0,1705.0
36010,porsche,cayenne,2.6,petrol,2006.0,100216.0,18206.0
36011,vw,polo,2.0,diesel,1999.0,174309.0,2611.0
36012,toyota,rav4,2.0,hybrid,1986.0,169518.0,2252.0
36013,toyota,rav4,2.0,hybrid,1997.0,69252.0,10084.0
36014,vw,golf,1.8,diesel,2017.0,41863.0,26015.0
36015,bmw,z4,3.0,petrol,2011.0,69026.0,23709.0
36016,vw,golf,1.2,petrol,2020.0,18441.0,28269.0
36017,vw,passat,1.4,diesel,1991.0,126385.0,2804.0
36018,toyota,prius,0.0,hybrid,2007.0,106616.0,10738.0
36019,ford,mondeo,1.4,diesel,2003.0,89433.0,7783.0
36020,ford,mondeo,1.4,diesel,1989.0,249890.0,800.0
36021,ford,focus,1.0,diesel,2022.0,5514.0,39473.0
36022,toyota,rav4,2.2,hybrid,2007.0,86963.0,18243.0
36023,bmw,x3,3.0,diesel,1994.0,200978.0,0.0
36024,vw,golf,1.4,petrol,2009.0,19474.0,14583.0
36025,porsche,cayenne,4.0,diesel,2008.0,82237.0,30801.0
36026,toyota,yaris,1.4,petrol,1994.0,246881.0,882.0
36027,vw,golf,2.0,petrol,1995.0,195709.0,1879.0
36028,bmw,z4,2.4,petrol,2012.0,0.0,20635.0
36029,porsche,cayenne,3.0,diesel,2009.0,0.0,35389.0
36030,toyota,rav4,2.2,petrol,1997.0,104661.0,6868.0
36031,vw,polo,1.6,desconocido,2008.0,74816.0,8744.0
36032,ford,focus,1.8,petrol,2019.0,22666.0,37673.0
36033,vw,polo,1.2,petrol,1987.0,311432.0,247.0
36034,ford,mondeo,1.8,diesel,2002.0,108960.0,7160.0
36035,vw,passat,1.6,desconocido,1990.0,228068.0,1180.0
36036,vw,golf,0.0,petrol,2008.0,25720.0,14941.0
36037,desconocido,z4,2.2,petrol,2012.0,41894.0,25783.0
36038,porsche,718 cayman,2.4,petrol,1991.0,183887.0,2776.0
36039,ford,mondeo,1.4,diesel,1999.0,201158.0,2423.0
36040,bmw,z4,2.0,petrol,1990.0,243866.0,1147.0
36041,toyota,yaris,1.0,petrol,2010.0,22322.0,12329.0
36042,ford,fiesta,1.0,petrol,2007.0,139663.0,3891.0
36043,ford,focus,1.4,petrol,2001.0,144224.0,4313.0
36044,toyota,rav4,2.0,petrol,2010.0,79898.0,18599.0
36045,vw,passat,1.8,petrol,1993.0,146484.0,2949.0
36046,ford,focus,2.0,petrol,1990.0,286834.0,696.0
36047,toyota,rav4,2.0,hybrid,2016.0,47508.0,41148.0
36048,vw,polo,1.6,petrol,2019.0,26937.0,24544.0
36049,ford,focus,1.4,petrol,1990.0,219606.0,0.0
36050,vw,golf,1.6,diesel,1993.0,57677.0,4488.0
36051,toyota,rav4,2.0,petrol,2018.0,0.0,43789.0
36052,vw,polo,0.0,petrol,2007.0,65517.0,7538.0
36053,ford,mondeo,2.0,diesel,2004.0,126579.0,7537.0
36054,vw,passat,1.4,petrol,0.0,0.0,2170.0
36055,ford,mondeo,1.4,diesel,1989.0,291566.0,541.0
36056,desconocido,passat,1.8,diesel,1995.0,184914.0,2562.0
36057,ford,focus,1.6,hybrid,1993.0,78362.0,5323.0
36058,desconocido,mondeo,1.6,diesel,0.0,31572.0,28764.0
36059,vw,golf,1.6,petrol,2017.0,19806.0,26526.0
36060,toyota,desconocido,1.0,hybrid,2005.0,0.0,6105.0
36061,bmw,z4,2.2,desconocido,2019.0,37389.0,42238.0
36062,toyota,prius,1.0,hybrid,2014.0,32985.0,23635.0
36063,toyota,yaris,1.0,hybrid,2012.0,54995.0,0.0
36064,vw,polo,1.2,petrol,2012.0,92664.0,0.0
36065,bmw,x3,3.0,diesel,1990.0,252430.0,1431.0
36066,vw,passat,2.0,diesel,1999.0,53595.0,0.0
36067,porsche,cayenne,3.0,diesel,2010.0,111563.0,0.0
36068,ford,fiesta,1.2,petrol,1998.0,179656.0,1677.0
36069,vw,polo,2.0,petrol,1998.0,160012.0,0.0
36070,ford,focus,2.0,petrol,2005.0,106176.0,9046.0
36071,toyota,rav4,2.4,hybrid,1986.0,152116.0,2852.0
36072,vw,passat,2.0,diesel,1989.0,129942.0,2853.0
36073,vw,desconocido,1.6,petrol,2018.0,0.0,22302.0
36074,toyota,yaris,1.0,petrol,2015.0,58156.0,13883.0
36075,vw,passat,2.0,diesel,2016.0,65876.0,27475.0
36076,toyota,prius,1.8,hybrid,2008.0,87895.0,14909.0
36077,toyota,yaris,1.2,hybrid,2008.0,50742.0,11994.0
36078,desconocido,mondeo,1.6,diesel,1997.0,147982.0,3564.0
36079,toyota,rav4,1.8,hybrid,1997.0,179902.0,4072.0
36080,vw,passat,1.8,diesel,2005.0,133414.0,7653.0
36081,ford,focus,1.6,petrol,1998.0,126207.0,4356.0
36082,toyota,yaris,1.0,petrol,1990.0,137279.0,1478.0
36083,ford,focus,1.8,diesel,2012.0,86888.0,16524.0
36084,porsche,cayenne,3.0,diesel,2010.0,94436.0,27959.0
36085,vw,passat,2.0,desconocido,2010.0,35592.0,21188.0
36086,ford,fiesta,1.2,petrol,2013.0,45326.0,12457.0
36087,toyota,desconocido,1.0,hybrid,1990.0,154530.0,1542.0
36088,toyota,rav4,2.4,hybrid,2002.0,111070.0,0.0
36089,vw,passat,1.8,diesel,1988.0,183171.0,1631.0
36090,toyota,rav4,1.8,hybrid,2014.0,79528.0,27714.0
36091,desconocido,polo,1.0,petrol,1991.0,229831.0,632.0
36092,vw,polo,1.6,desconocido,1989.0,104217.0,2099.0
36093,toyota,prius,1.4,hybrid,2017.0,36456.0,33469.0
36094,ford,focus,1.4,petrol,2014.0,17983.0,24428.0
36095,toyota,prius,1.4,desconocido,1994.0,180390.0,2491.0
36096,toyota,prius,1.8,hybrid,0.0,381964.0,0.0
36097,vw,polo,1.4,petrol,1994.0,0.0,2610.0
36098,ford,fiesta,1.0,petrol,2010.0,97866.0,0.0
36099,vw,golf,1.6,petrol,1994.0,120306.0,2933.0
36100,bmw,z4,3.0,petrol,2000.0,78908.0,10650.0
36101,porsche,911,3.5,petrol,2013.0,55031.0,68363.0
36102,vw,passat,1.4,desconocido,2013.0,17458.0,25191.0
36103,toyota,yaris,1.0,hybrid,2018.0,37568.0,23106.0
36104,ford,mondeo,1.4,diesel,1996.0,135257.0,3455.0
36105,vw,polo,1.4,petrol,1992.0,263761.0,0.0
36106,ford,focus,1.8,petrol,2000.0,152460.0,4278.0
36107,porsche,911,2.6,petrol,2015.0,28218.0,79128.0
36108,vw,golf,1.4,diesel,1988.0,0.0,1241.0
36109,vw,desconocido,1.4,hybrid,0.0,148561.0,3673.0
36110,toyota,prius,1.4,hybrid,2012.0,84504.0,17581.0
36111,ford,fiesta,1.4,petrol,2009.0,73282.0,8608.0
36112,vw,passat,1.4,petrol,2011.0,58894.0,16416.0
36113,ford,mondeo,1.8,petrol,1990.0,270619.0,762.0
36114,toyota,yaris,1.2,desconocido,2000.0,174853.0,2312.0
36115,bmw,z4,2.2,petrol,2018.0,34679.0,0.0
36116,vw,golf,1.2,petrol,1997.0,185468.0,1818.0
36117,ford,focus,1.8,petrol,1985.0,281480.0,497.0
36118,porsche,desconocido,3.0,petrol,2003.0,136558.0,18063.0
36119,ford,focus,1.6,diesel,2014.0,70654.0,19902.0
36120,toyota,yaris,1.0,petrol,2008.0,65183.0,8317.0
36121,vw,polo,1.4,petrol,1995.0,183955.0,1467.0
36122,ford,focus,1.4,petrol,2012.0,85668.0,13998.0
36123,toyota,yaris,1.0,hybrid,1992.0,183539.0,1379.0
36124,ford,fiesta,1.2,petrol,1998.0,152860.0,2101.0
36125,ford,fiesta,1.2,petrol,2005.0,123507.0,4237.0
36126,porsche,718 cayman,2.4,petrol,1988.0,226030.0,1565.0
36127,vw,passat,1.8,diesel,2002.0,95469.0,8354.0
36128,vw,polo,1.2,petrol,1988.0,192279.0,792.0
36129,vw,polo,1.4,petrol,2002.0,103481.0,4474.0
36130,ford,mondeo,1.8,diesel,2011.0,92230.0,14747.0
36131,toyota,rav4,2.4,hybrid,2016.0,36213.0,48253.0
36132,ford,focus,1.6,diesel,1990.0,260626.0,836.0
36133,ford,fiesta,1.0,petrol,2020.0,13517.0,21759.0
36134,toyota,rav4,2.4,hybrid,2008.0,103980.0,18013.0
36135,ford,fiesta,1.4,petrol,0.0,233624.0,1200.0
36136,bmw,z4,3.0,petrol,2014.0,60467.0,30631.0
36137,vw,passat,1.4,diesel,2021.0,4151.0,46061.0
36138,toyota,yaris,1.4,hybrid,2000.0,103738.0,5291.0
36139,ford,mondeo,1.6,desconocido,2003.0,84050.0,9877.0
36140,ford,fiesta,1.0,petrol,2012.0,57261.0,9873.0
36141,vw,polo,1.2,petrol,2009.0,137691.0,5077.0
36142,ford,desconocido,1.0,diesel,1987.0,252360.0,584.0
36143,toyota,yaris,1.4,petrol,2005.0,172665.0,0.0
36144,bmw,z4,3.0,petrol,0.0,0.0,15145.0
36145,toyota,prius,1.4,hybrid,2011.0,48450.0,20865.0
36146,bmw,z4,2.4,petrol,1992.0,15500.0,0.0
36147,ford,fiesta,0.0,hybrid,0.0,140377.0,3014.0
36148,vw,polo,2.0,petrol,2009.0,13009.0,15210.0
36149,vw,polo,2.0,diesel,1997.0,161947.0,2536.0
36150,vw,polo,1.4,desconocido,1989.0,155526.0,1250.0
36151,bmw,z4,2.0,petrol,2006.0,78279.0,13029.0
36152,ford,mondeo,1.8,diesel,2014.0,68867.0,21168.0
36153,bmw,z4,2.0,petrol,2002.0,118119.0,7470.0
36154,vw,polo,0.0,petrol,1991.0,147715.0,1821.0
36155,ford,fiesta,1.0,petrol,1994.0,97149.0,2264.0
36156,bmw,m5,4.0,petrol,1997.0,209127.0,6390.0
36157,toyota,yaris,1.4,hybrid,2005.0,156417.0,4884.0
36158,desconocido,polo,1.2,petrol,1993.0,0.0,1324.0
36159,vw,polo,2.0,petrol,2020.0,11013.0,32004.0
36160,vw,desconocido,1.2,diesel,1986.0,290960.0,350.0
36161,vw,passat,2.0,petrol,2002.0,173993.0,4505.0
36162,vw,polo,1.6,diesel,1987.0,230672.0,638.0
36163,bmw,desconocido,2.2,petrol,1993.0,200289.0,2177.0
36164,ford,mondeo,1.6,petrol,2012.0,70811.0,16419.0
36165,toyota,rav4,1.8,hybrid,2011.0,83366.0,22095.0
36166,vw,polo,2.0,petrol,2019.0,24245.0,27861.0
36167,ford,mondeo,1.8,hybrid,2019.0,13898.0,46990.0
36168,ford,mondeo,2.0,petrol,0.0,0.0,3670.0
36169,toyota,yaris,1.4,petrol,2022.0,6507.0,35339.0
36170,toyota,prius,1.4,hybrid,2001.0,173238.0,4223.0
36171,ford,fiesta,1.0,petrol,2018.0,38655.0,16522.0
36172,vw,golf,2.0,petrol,1990.0,118369.0,2549.0
36173,toyota,prius,1.0,hybrid,2019.0,0.0,31443.0
36174,ford,mondeo,1.8,diesel,1996.0,155109.0,3335.0
36175,porsche,cayenne,4.0,diesel,2003.0,105892.0,18618.0
36176,ford,focus,1.4,diesel,2016.0,46179.0,24891.0
36177,porsche,cayenne,3.0,petrol,2012.0,37690.0,44208.0
36178,toyota,prius,1.0,hybrid,2008.0,36954.0,15478.0
36179,ford,desconocido,1.8,petrol,2007.0,130063.0,8094.0
36180,toyota,yaris,1.2,hybrid,2015.0,48457.0,19400.0
36181,vw,polo,1.0,petrol,1992.0,131096.0,1572.0
36182,ford,mondeo,1.4,diesel,1995.0,284717.0,862.0
36183,toyota,yaris,0.0,petrol,2006.0,98449.0,6331.0
36184,ford,mondeo,1.6,diesel,1993.0,145964.0,2775.0
36185,toyota,rav4,2.4,hybrid,1997.0,114104.0,8020.0
36186,vw,polo,2.0,petrol,2012.0,71232.0,13076.0
36187,ford,fiesta,0.0,petrol,2007.0,63295.0,6803.0
36188,vw,passat,1.8,diesel,1995.0,280082.0,1079.0
36189,bmw,x3,2.4,diesel,1985.0,185489.0,1673.0
36190,toyota,rav4,1.8,hybrid,2006.0,73737.0,16914.0
36191,ford,fiesta,1.0,petrol,2014.0,57276.0,11280.0
36192,toyota,rav4,1.8,hybrid,2019.0,26837.0,53884.0
36193,ford,focus,1.4,petrol,2011.0,54655.0,16111.0
36194,porsche,cayenne,3.5,diesel,2019.0,17034.0,0.0
36195,ford,desconocido,1.6,diesel,2021.0,17968.0,43331.0
36196,toyota,yaris,1.0,petrol,2011.0,60454.0,10477.0
36197,toyota,yaris,0.0,hybrid,1999.0,134387.0,3914.0
36198,ford,mondeo,1.8,petrol,0.0,81126.0,11632.0
36199,ford,mondeo,1.6,diesel,1997.0,200667.0,2277.0
36200,ford,focus,1.8,hybrid,1991.0,215761.0,1633.0
36201,porsche,cayenne,3.0,diesel,2003.0,172229.0,9490.0
36202,toyota,yaris,1.2,petrol,1994.0,306124.0,467.0
36203,ford,mondeo,1.6,desconocido,2007.0,101116.0,9985.0
36204,vw,polo,1.0,diesel,2014.0,37000.0,13772.0
36205,ford,fiesta,1.4,petrol,2017.0,33033.0,18904.0
36206,toyota,yaris,1.0,desconocido,2017.0,11350.0,25039.0
36207,vw,polo,1.6,petrol,1997.0,0.0,1040.0
36208,ford,fiesta,1.2,petrol,2000.0,106668.0,3450.0
36209,ford,mondeo,1.4,diesel,2020.0,15634.0,38401.0
36210,ford,focus,1.0,petrol,2005.0,127569.0,5433.0
36211,vw,polo,1.2,petrol,2019.0,28006.0,21127.0
36212,vw,polo,2.0,petrol,1998.0,134352.0,3233.0
36213,vw,passat,1.8,petrol,2002.0,50060.0,10803.0
36214,toyota,yaris,1.4,petrol,2018.0,25368.0,24447.0
36215,bmw,m5,4.4,petrol,1990.0,220085.0,3810.0
36216,toyota,prius,1.8,hybrid,1991.0,164868.0,2638.0
36217,bmw,m5,4.0,petrol,2006.0,147874.0,19658.0
36218,toyota,yaris,1.2,petrol,2008.0,137448.0,5369.0
36219,bmw,z4,3.0,petrol,1993.0,136850.0,4337.0
36220,toyota,yaris,1.2,petrol,1998.0,71767.0,4477.0
36221,porsche,718 cayman,4.0,desconocido,2001.0,145215.0,9653.0
36222,vw,passat,1.6,petrol,2001.0,147137.0,0.0
36223,vw,passat,2.0,diesel,0.0,223995.0,2667.0
36224,bmw,z4,2.4,petrol,2018.0,19214.0,45778.0
36225,bmw,x3,2.4,diesel,2006.0,105255.0,12978.0
36226,vw,polo,1.6,petrol,1997.0,147069.0,2442.0
36227,ford,mondeo,1.4,diesel,2021.0,10469.0,42193.0
36228,ford,fiesta,1.0,petrol,2015.0,66439.0,11360.0
36229,vw,polo,1.0,petrol,2012.0,0.0,8490.0
36230,ford,desconocido,1.0,diesel,2011.0,51403.0,14593.0
36231,toyota,rav4,1.8,hybrid,1991.0,265393.0,1264.0
36232,toyota,prius,1.0,hybrid,2016.0,39957.0,25917.0
36233,toyota,yaris,1.4,hybrid,2001.0,132727.0,4531.0
36234,vw,passat,1.4,diesel,2002.0,217847.0,2695.0
36235,desconocido,mondeo,1.6,diesel,1987.0,0.0,2192.0
36236,ford,fiesta,1.2,petrol,0.0,185389.0,1144.0
36237,ford,focus,1.4,desconocido,2004.0,82628.0,0.0
36238,toyota,rav4,2.4,hybrid,2012.0,57407.0,32443.0
36239,ford,mondeo,1.6,desconocido,1994.0,226286.0,1412.0
36240,toyota,yaris,1.4,hybrid,2007.0,111355.0,7972.0
36241,vw,polo,1.2,petrol,2006.0,65480.0,7054.0
36242,toyota,desconocido,1.8,hybrid,2013.0,57378.0,30039.0
36243,bmw,z4,2.0,petrol,2011.0,58778.0,0.0
36244,desconocido,golf,1.2,hybrid,2004.0,165597.0,4122.0
36245,bmw,desconocido,2.2,petrol,2009.0,65727.0,18161.0
36246,vw,polo,2.0,petrol,2011.0,40717.0,14854.0
36247,ford,focus,1.8,desconocido,1989.0,245288.0,910.0
36248,vw,passat,1.4,diesel,1985.0,224015.0,0.0
36249,toyota,rav4,2.0,petrol,2018.0,43260.0,40212.0
36250,ford,mondeo,1.8,diesel,0.0,48700.0,22543.0
36251,toyota,prius,1.8,hybrid,1987.0,279164.0,0.0
36252,porsche,cayenne,3.5,desconocido,2019.0,0.0,79034.0
36253,vw,golf,1.2,diesel,0.0,173661.0,2258.0
36254,ford,mondeo,2.0,diesel,2000.0,149919.0,4790.0
36255,desconocido,golf,1.4,diesel,1990.0,227153.0,893.0
36256,vw,polo,2.0,petrol,2014.0,45530.0,17621.0
36257,toyota,prius,1.8,hybrid,2016.0,60656.0,0.0
36258,toyota,rav4,2.4,hybrid,1995.0,105607.0,7481.0
36259,ford,focus,1.0,diesel,2009.0,91999.0,9724.0
36260,toyota,prius,1.0,hybrid,2005.0,153616.0,5491.0
36261,vw,golf,1.6,petrol,2005.0,179955.0,3753.0
36262,toyota,prius,1.0,hybrid,2011.0,113462.0,11256.0
36263,ford,focus,1.0,petrol,2017.0,39325.0,22323.0
36264,vw,golf,1.8,petrol,2012.0,64765.0,15367.0
36265,vw,golf,1.2,petrol,2005.0,159543.0,3862.0
36266,ford,mondeo,1.6,petrol,2012.0,32938.0,20817.0
36267,vw,desconocido,1.6,petrol,2014.0,32717.0,20189.0
36268,vw,polo,1.4,petrol,2005.0,28194.0,8964.0
36269,vw,passat,1.8,diesel,2008.0,76721.0,14217.0
36270,desconocido,x3,3.0,diesel,2005.0,81607.0,16085.0
36271,vw,golf,1.6,petrol,2003.0,203124.0,2684.0
36272,bmw,z4,2.4,petrol,2010.0,0.0,15657.0
36273,vw,desconocido,1.2,petrol,2015.0,52077.0,14010.0
36274,ford,focus,2.0,petrol,2013.0,65286.0,20544.0
36275,vw,passat,2.0,diesel,2008.0,0.0,11648.0
36276,ford,fiesta,1.2,petrol,2007.0,95809.0,5958.0
36277,toyota,yaris,1.4,petrol,2007.0,118787.0,6279.0
36278,porsche,cayenne,3.5,diesel,1997.0,141960.0,8827.0
36279,vw,desconocido,1.4,petrol,2008.0,142689.0,4929.0
36280,ford,focus,1.4,petrol,2008.0,82795.0,10939.0
36281,vw,passat,1.4,petrol,2021.0,7431.0,43134.0
36282,ford,fiesta,1.0,petrol,1996.0,167457.0,1486.0
36283,bmw,x3,2.0,diesel,2009.0,53208.0,20695.0
36284,bmw,z4,2.4,petrol,2016.0,34766.0,36682.0
36285,vw,golf,2.0,petrol,0.0,120241.0,8345.0
36286,ford,mondeo,2.0,desconocido,2016.0,30448.0,32369.0
36287,vw,golf,0.0,diesel,2011.0,62588.0,0.0
36288,porsche,cayenne,2.6,diesel,2014.0,80079.0,37603.0
36289,ford,focus,0.0,petrol,2006.0,83678.0,10172.0
36290,vw,golf,1.2,petrol,1997.0,224876.0,1282.0
36291,toyota,prius,1.0,hybrid,1990.0,210602.0,1237.0
36292,vw,passat,1.6,diesel,2004.0,105898.0,8337.0
36293,vw,polo,1.2,petrol,1999.0,201106.0,1527.0
36294,vw,polo,1.2,petrol,1999.0,214764.0,1352.0
36295,vw,passat,0.0,diesel,2007.0,116675.0,9960.0
36296,desconocido,focus,1.6,desconocido,1991.0,0.0,1455.0
36297,bmw,z4,2.2,petrol,2002.0,137710.0,6721.0
36298,bmw,x3,3.0,diesel,1997.0,83353.0,9322.0
36299,toyota,prius,1.4,hybrid,1990.0,223954.0,1299.0
36300,vw,polo,1.6,petrol,2018.0,44273.0,20736.0
36301,ford,focus,1.8,petrol,1994.0,267408.0,1034.0
36302,ford,desconocido,1.0,petrol,1993.0,133242.0,1610.0
36303,ford,mondeo,1.4,diesel,2002.0,113775.0,6090.0
36304,ford,focus,1.6,desconocido,1991.0,137994.0,2489.0
36305,vw,polo,1.0,petrol,2004.0,140576.0,3245.0
36306,vw,polo,1.2,petrol,1997.0,138677.0,2263.0
